"VIGENCIA","PERIODO OTORGAMIENTO","SEXO AL NACER","ESTRATO SOCIOECONÓMICO","CÓDIGO DEDEPARTAMENTO DE ORIGEN","DEPARTAMENTO DE ORIGEN","CATEGORÍA DEL MUNICIPIO DE ORIGEN","SECTOR IES","NIVEL DE FORMACIÓN","MODALIDAD DE LÍNEA","MODALIDAD DEL CRÉDITO","RANGO DEL VALOR TOTAL DESEMBOLSADO","NÚMERO DE NUEVOS BENEFICIARIOS DE CRÉDITO"
"2,025","2025-2","Femenino","4","76","VALLE DEL CAUCA","CIUDADES Y AGLOMERACIONES","PRIVADO","Maestría","POSGRADO PAÍS","MATRICULA","II","2"
"2,025","2025-2","Femenino","4","76","VALLE DEL CAUCA","CIUDADES Y AGLOMERACIONES","PRIVADO","Maestría","POSGRADO PAÍS","MATRICULA","III","1"
"2,025","2025-2","Femenino","4","76","VALLE DEL CAUCA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","II","1"
"2,025","2025-2","Femenino","4","76","VALLE DEL CAUCA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","III","2"
"2,025","2025-2","Femenino","4","76","VALLE DEL CAUCA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","5"
"2,025","2025-2","Femenino","4","76","VALLE DEL CAUCA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","V","4"
"2,025","2025-2","Femenino","4","86","PUTUMAYO","RURAL","PRIVADO","Universitario","PREGRADO","MATRICULA","V","1"
"2,025","2025-2","Femenino","5","5","ANTIOQUIA","CIUDADES Y AGLOMERACIONES","N/A","Educación continuada","CRÉDITO EXTERIOR","SOSTENIMIENTO","IV","1"
"2,025","2025-2","Femenino","5","5","ANTIOQUIA","CIUDADES Y AGLOMERACIONES","PRIVADO","Especialización médico quirurgica","POSGRADO PAÍS","MATRICULA","V","1"
"2,025","2025-2","Femenino","5","5","ANTIOQUIA","CIUDADES Y AGLOMERACIONES","PRIVADO","Maestría","POSGRADO PAÍS","MATRICULA","V","1"
"2,025","2025-2","Femenino","5","5","ANTIOQUIA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","1"
"2,025","2025-2","Femenino","5","5","ANTIOQUIA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","V","7"
"2,025","2025-2","Femenino","5","5","ANTIOQUIA","RURAL DISPERSO","PRIVADO","Especialización médico quirurgica","POSGRADO PAÍS","MATRICULA","IV","1"
"2,025","2025-2","Femenino","5","8","ATLÁNTICO","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","V","1"
"2,025","2025-2","Femenino","5","11","BOGOTÁ, D.C.","CIUDADES Y AGLOMERACIONES","N/A","Educación continuada","CRÉDITO EXTERIOR","MATRICULA","IV","1"
"2,025","2025-2","Femenino","5","11","BOGOTÁ, D.C.","CIUDADES Y AGLOMERACIONES","N/A","Educación continuada","CRÉDITO EXTERIOR","SOSTENIMIENTO","IV","1"
"2,025","2025-2","Femenino","5","11","BOGOTÁ, D.C.","CIUDADES Y AGLOMERACIONES","PRIVADO","Especialización médico quirurgica","POSGRADO PAÍS","MATRICULA","V","1"
"2,025","2025-2","Femenino","5","11","BOGOTÁ, D.C.","CIUDADES Y AGLOMERACIONES","PRIVADO","Maestría","POSGRADO PAÍS","MATRICULA","III","1"
"2,025","2025-2","Femenino","5","11","BOGOTÁ, D.C.","CIUDADES Y AGLOMERACIONES","PRIVADO","Maestría","POSGRADO PAÍS","MATRICULA","V","1"
"2,025","2025-2","Femenino","5","11","BOGOTÁ, D.C.","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","1"
"2,025","2025-2","Femenino","5","11","BOGOTÁ, D.C.","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","V","11"
"2,025","2025-2","Femenino","5","13","BOLÍVAR","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","V","1"
"2,025","2025-2","Femenino","5","15","BOYACÁ","CIUDADES Y AGLOMERACIONES","N/A","Educación continuada","CRÉDITO EXTERIOR","MATRICULA","V","1"
"2,025","2025-2","Femenino","5","15","BOYACÁ","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","1"
"2,025","2025-2","Femenino","5","17","CALDAS","CIUDADES Y AGLOMERACIONES","PRIVADO","Especialización universitaria","POSGRADO PAÍS","MATRICULA","IV","1"
"2,025","2025-2","Femenino","5","17","CALDAS","INTERMEDIO","PRIVADO","Especialización médico quirurgica","POSGRADO PAÍS","MATRICULA","V","1"
"2,025","2025-2","Femenino","5","41","HUILA","CIUDADES Y AGLOMERACIONES","N/A","Educación continuada","CRÉDITO EXTERIOR","MATRICULA","IV","1"
"2,025","2025-2","Femenino","5","50","META","CIUDADES Y AGLOMERACIONES","PRIVADO","Especialización médico quirurgica","POSGRADO PAÍS","MATRICULA","IV","1"
"2,025","2025-2","Femenino","5","63","QUINDÍO","CIUDADES Y AGLOMERACIONES","PRIVADO","Maestría","POSGRADO PAÍS","MATRICULA","III","1"
"2,025","2025-2","Femenino","5","63","QUINDÍO","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","1"
"2,025","2025-2","Femenino","5","66","RISARALDA","CIUDADES Y AGLOMERACIONES","N/A","Educación continuada","CRÉDITO EXTERIOR","SOSTENIMIENTO","III","1"
"2,025","2025-2","Femenino","5","66","RISARALDA","CIUDADES Y AGLOMERACIONES","PRIVADO","Especialización médico quirurgica","POSGRADO PAÍS","MATRICULA","V","1"
"2,025","2025-2","Femenino","5","68","SANTANDER","CIUDADES Y AGLOMERACIONES","PRIVADO","Especialización médico quirurgica","POSGRADO PAÍS","MATRICULA","V","1"
"2,025","2025-2","Femenino","5","70","SUCRE","CIUDADES Y AGLOMERACIONES","N/A","Educación continuada","CRÉDITO EXTERIOR","SOSTENIMIENTO","II","1"
"2,025","2025-2","Femenino","5","76","VALLE DEL CAUCA","CIUDADES Y AGLOMERACIONES","N/A","Educación continuada","CRÉDITO EXTERIOR","SOSTENIMIENTO","IV","1"
"2,025","2025-2","Femenino","5","76","VALLE DEL CAUCA","CIUDADES Y AGLOMERACIONES","PRIVADO","Especialización médico quirurgica","POSGRADO PAÍS","MATRICULA","V","1"
"2,025","2025-2","Femenino","5","76","VALLE DEL CAUCA","CIUDADES Y AGLOMERACIONES","PRIVADO","Maestría","POSGRADO PAÍS","MATRICULA","II","1"
"2,025","2025-2","Femenino","5","76","VALLE DEL CAUCA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","I","1"
"2,025","2025-2","Femenino","5","76","VALLE DEL CAUCA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","6"
"2,025","2025-2","Femenino","5","76","VALLE DEL CAUCA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","V","3"
"2,025","2025-2","Femenino","6","5","ANTIOQUIA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","1"
"2,025","2025-2","Femenino","6","5","ANTIOQUIA","RURAL DISPERSO","PRIVADO","Especialización universitaria","POSGRADO PAÍS","MATRICULA","II","1"
"2,025","2025-2","Femenino","6","8","ATLÁNTICO","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","V","1"
"2,025","2025-2","Femenino","6","11","BOGOTÁ, D.C.","CIUDADES Y AGLOMERACIONES","N/A","Educación continuada","CRÉDITO EXTERIOR","MATRICULA","IV","1"
"2,025","2025-2","Femenino","6","11","BOGOTÁ, D.C.","CIUDADES Y AGLOMERACIONES","N/A","Educación continuada","CRÉDITO EXTERIOR","SOSTENIMIENTO","IV","1"
"2,025","2025-2","Femenino","6","11","BOGOTÁ, D.C.","CIUDADES Y AGLOMERACIONES","N/A","Educación continuada","CRÉDITO EXTERIOR","SOSTENIMIENTO","V","1"
"2,025","2025-2","Femenino","6","11","BOGOTÁ, D.C.","CIUDADES Y AGLOMERACIONES","PRIVADO","Maestría","POSGRADO PAÍS","MATRICULA","III","1"
"2,025","2025-2","Femenino","6","11","BOGOTÁ, D.C.","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","V","2"
"2,025","2025-2","Femenino","6","13","BOLÍVAR","CIUDADES Y AGLOMERACIONES","N/A","Educación continuada","CRÉDITO EXTERIOR","SOSTENIMIENTO","IV","1"
"2,025","2025-2","Femenino","6","68","SANTANDER","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","V","2"
"2,025","2025-2","Femenino","6","76","VALLE DEL CAUCA","CIUDADES Y AGLOMERACIONES","PRIVADO","Especialización médico quirurgica","POSGRADO PAÍS","MATRICULA","V","2"
"2,025","2025-2","Femenino","6","76","VALLE DEL CAUCA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","V","1"
"2,025","2025-2","Masculino","1","5","ANTIOQUIA","CIUDADES Y AGLOMERACIONES","OFICIAL","Universitario","PREGRADO","SOSTENIMIENTO","II","1"
"2,025","2025-2","Masculino","1","5","ANTIOQUIA","CIUDADES Y AGLOMERACIONES","OFICIAL","Universitario","PREGRADO","SOSTENIMIENTO","III","2"
"2,025","2025-2","Masculino","1","5","ANTIOQUIA","CIUDADES Y AGLOMERACIONES","PRIVADO","Especialización universitaria","POSGRADO PAÍS","MATRICULA","III","1"
"2,025","2025-2","Masculino","1","5","ANTIOQUIA","CIUDADES Y AGLOMERACIONES","PRIVADO","Maestría","POSGRADO PAÍS","MATRICULA","III","1"
"2,025","2025-2","Masculino","1","5","ANTIOQUIA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","I","1"
"2,025","2025-2","Masculino","1","5","ANTIOQUIA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","II","1"
"2,025","2025-2","Masculino","1","5","ANTIOQUIA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","III","1"
"2,025","2025-2","Masculino","1","5","ANTIOQUIA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","4"
"2,025","2025-2","Masculino","1","5","ANTIOQUIA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","V","3"
"2,025","2025-2","Masculino","1","5","ANTIOQUIA","INTERMEDIO","OFICIAL","Universitario","PREGRADO","SOSTENIMIENTO","III","1"
"2,025","2025-2","Masculino","1","5","ANTIOQUIA","INTERMEDIO","PRIVADO","Universitario","PREGRADO","MATRICULA","I","5"
"2,025","2025-2","Masculino","1","5","ANTIOQUIA","INTERMEDIO","PRIVADO","Universitario","PREGRADO","MATRICULA","II","1"
"2,025","2025-2","Masculino","1","5","ANTIOQUIA","INTERMEDIO","PRIVADO","Universitario","PREGRADO","MATRICULA","III","2"
"2,025","2025-2","Masculino","1","5","ANTIOQUIA","INTERMEDIO","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","1"
"2,025","2025-2","Masculino","1","5","ANTIOQUIA","RURAL DISPERSO","OFICIAL","Universitario","PREGRADO","SOSTENIMIENTO","III","1"
"2,025","2025-2","Masculino","1","8","ATLÁNTICO","CIUDADES Y AGLOMERACIONES","N/A","Educación continuada","CRÉDITO EXTERIOR","MATRICULA","I","2"
"2,025","2025-2","Masculino","1","8","ATLÁNTICO","CIUDADES Y AGLOMERACIONES","N/A","Educación continuada","CRÉDITO EXTERIOR","SOSTENIMIENTO","III","1"
"2,025","2025-2","Masculino","1","8","ATLÁNTICO","CIUDADES Y AGLOMERACIONES","OFICIAL","Universitario","PREGRADO","MATRICULA","I","1"
"2,025","2025-2","Masculino","1","8","ATLÁNTICO","CIUDADES Y AGLOMERACIONES","OFICIAL","Universitario","PREGRADO","SOSTENIMIENTO","III","3"
"2,025","2025-2","Masculino","1","8","ATLÁNTICO","CIUDADES Y AGLOMERACIONES","PRIVADO","Formación técnica profesional","PREGRADO","MATRICULA","I","1"
"2,025","2025-2","Masculino","1","8","ATLÁNTICO","CIUDADES Y AGLOMERACIONES","PRIVADO","Maestría","POSGRADO PAÍS","MATRICULA","III","1"
"2,025","2025-2","Masculino","1","8","ATLÁNTICO","CIUDADES Y AGLOMERACIONES","PRIVADO","Tecnológico","PREGRADO","MATRICULA","I","1"
"2,025","2025-2","Masculino","1","8","ATLÁNTICO","CIUDADES Y AGLOMERACIONES","PRIVADO","Tecnológico","PREGRADO","MATRICULA","II","2"
"2,025","2025-2","Masculino","1","8","ATLÁNTICO","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","I","23"
"2,025","2025-2","Masculino","1","8","ATLÁNTICO","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","II","32"
"2,025","2025-2","Masculino","1","8","ATLÁNTICO","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","III","23"
"2,025","2025-2","Masculino","1","8","ATLÁNTICO","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","11"
"2,025","2025-2","Masculino","1","8","ATLÁNTICO","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","V","6"
"2,025","2025-2","Masculino","1","8","ATLÁNTICO","INTERMEDIO","PRIVADO","Universitario","PREGRADO","MATRICULA","I","3"
"2,025","2025-2","Masculino","1","8","ATLÁNTICO","INTERMEDIO","PRIVADO","Universitario","PREGRADO","MATRICULA","V","1"
"2,025","2025-2","Masculino","1","11","BOGOTÁ, D.C.","CIUDADES Y AGLOMERACIONES","OFICIAL","Universitario","PREGRADO","SOSTENIMIENTO","I","1"
"2,025","2025-2","Masculino","1","11","BOGOTÁ, D.C.","CIUDADES Y AGLOMERACIONES","OFICIAL","Universitario","PREGRADO","SOSTENIMIENTO","III","3"
"2,025","2025-2","Masculino","1","11","BOGOTÁ, D.C.","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","I","4"
"2,025","2025-2","Masculino","1","11","BOGOTÁ, D.C.","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","II","4"
"2,025","2025-2","Masculino","1","11","BOGOTÁ, D.C.","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","III","3"
"2,025","2025-2","Masculino","1","11","BOGOTÁ, D.C.","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","8"
"2,025","2025-2","Masculino","1","11","BOGOTÁ, D.C.","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","V","7"
"2,025","2025-2","Masculino","1","13","BOLÍVAR","CIUDADES Y AGLOMERACIONES","OFICIAL","Universitario","PREGRADO","SOSTENIMIENTO","III","5"
"2,025","2025-2","Masculino","1","13","BOLÍVAR","CIUDADES Y AGLOMERACIONES","PRIVADO","Tecnológico","PREGRADO","MATRICULA","I","9"
"2,025","2025-2","Masculino","1","13","BOLÍVAR","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","I","19"
"2,025","2025-2","Masculino","1","13","BOLÍVAR","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","II","10"
"2,025","2025-2","Masculino","1","13","BOLÍVAR","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","III","15"
"2,025","2025-2","Masculino","1","13","BOLÍVAR","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","3"
"2,025","2025-2","Masculino","1","13","BOLÍVAR","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","V","2"
"2,025","2025-2","Masculino","1","13","BOLÍVAR","INTERMEDIO","OFICIAL","Universitario","PREGRADO","MATRICULA","I","1"
"2,025","2025-2","Masculino","1","13","BOLÍVAR","INTERMEDIO","OFICIAL","Universitario","PREGRADO","SOSTENIMIENTO","III","1"
"2,025","2025-2","Masculino","1","13","BOLÍVAR","INTERMEDIO","PRIVADO","Especialización universitaria","POSGRADO PAÍS","MATRICULA","I","1"
"2,025","2025-2","Masculino","1","13","BOLÍVAR","INTERMEDIO","PRIVADO","Tecnológico","PREGRADO","MATRICULA","I","1"
"2,025","2025-2","Masculino","1","13","BOLÍVAR","INTERMEDIO","PRIVADO","Universitario","PREGRADO","MATRICULA","I","16"
"2,025","2025-2","Masculino","1","13","BOLÍVAR","INTERMEDIO","PRIVADO","Universitario","PREGRADO","MATRICULA","II","11"
"2,025","2025-2","Masculino","1","13","BOLÍVAR","INTERMEDIO","PRIVADO","Universitario","PREGRADO","MATRICULA","III","5"
"2,025","2025-2","Masculino","1","13","BOLÍVAR","INTERMEDIO","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","1"
"2,025","2025-2","Masculino","1","13","BOLÍVAR","INTERMEDIO","PRIVADO","Universitario","PREGRADO","MATRICULA","V","1"
"2,025","2025-2","Masculino","1","13","BOLÍVAR","RURAL","PRIVADO","Tecnológico","PREGRADO","MATRICULA","II","1"
"2,025","2025-2","Masculino","1","13","BOLÍVAR","RURAL","PRIVADO","Universitario","PREGRADO","MATRICULA","I","3"
"2,025","2025-2","Masculino","1","13","BOLÍVAR","RURAL","PRIVADO","Universitario","PREGRADO","MATRICULA","III","1"
"2,025","2025-2","Masculino","1","13","BOLÍVAR","RURAL DISPERSO","PRIVADO","Universitario","PREGRADO","MATRICULA","I","1"
"2,025","2025-2","Masculino","1","13","BOLÍVAR","RURAL DISPERSO","PRIVADO","Universitario","PREGRADO","MATRICULA","III","1"
"2,025","2025-2","Masculino","1","15","BOYACÁ","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","III","2"
"2,025","2025-2","Masculino","1","15","BOYACÁ","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","2"
"2,025","2025-2","Masculino","1","15","BOYACÁ","INTERMEDIO","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","2"
"2,025","2025-2","Masculino","1","15","BOYACÁ","RURAL DISPERSO","PRIVADO","Universitario","PREGRADO","MATRICULA","I","1"
"2,025","2025-2","Masculino","1","17","CALDAS","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","3"
"2,025","2025-2","Masculino","1","17","CALDAS","INTERMEDIO","PRIVADO","Universitario","PREGRADO","MATRICULA","III","1"
"2,025","2025-2","Masculino","1","18","CAQUETÁ","CIUDADES Y AGLOMERACIONES","OFICIAL","Especialización universitaria","POSGRADO PAÍS","MATRICULA","I","1"
"2,025","2025-2","Masculino","1","18","CAQUETÁ","CIUDADES Y AGLOMERACIONES","PRIVADO","Especialización universitaria","POSGRADO PAÍS","MATRICULA","III","1"
"2,025","2025-2","Masculino","1","18","CAQUETÁ","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","I","1"
"2,025","2025-2","Masculino","1","18","CAQUETÁ","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","1"
"2,025","2025-2","Masculino","1","19","CAUCA","CIUDADES Y AGLOMERACIONES","OFICIAL","Universitario","PREGRADO","SOSTENIMIENTO","III","1"
"2,025","2025-2","Masculino","1","19","CAUCA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","I","1"
"2,025","2025-2","Masculino","1","19","CAUCA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","III","1"
"2,025","2025-2","Masculino","1","19","CAUCA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","V","1"
"2,025","2025-2","Masculino","1","19","CAUCA","INTERMEDIO","PRIVADO","Universitario","PREGRADO","MATRICULA","III","2"
"2,025","2025-2","Masculino","1","19","CAUCA","RURAL","OFICIAL","Especialización universitaria","POSGRADO PAÍS","MATRICULA","II","1"
"2,025","2025-2","Masculino","1","19","CAUCA","RURAL","OFICIAL","Especialización universitaria","POSGRADO PAÍS","MATRICULA","III","1"
"2,025","2025-2","Masculino","1","19","CAUCA","RURAL","PRIVADO","Tecnológico","PREGRADO","MATRICULA","I","1"
"2,025","2025-2","Masculino","1","19","CAUCA","RURAL","PRIVADO","Universitario","PREGRADO","MATRICULA","V","1"
"2,025","2025-2","Masculino","1","19","CAUCA","RURAL DISPERSO","PRIVADO","Universitario","PREGRADO","MATRICULA","I","1"
"2,025","2025-2","Masculino","1","20","CESAR","CIUDADES Y AGLOMERACIONES","OFICIAL","Maestría","POSGRADO PAÍS","MATRICULA","I","1"
"2,025","2025-2","Masculino","1","20","CESAR","CIUDADES Y AGLOMERACIONES","OFICIAL","Universitario","PREGRADO","SOSTENIMIENTO","II","1"
"2,025","2025-2","Masculino","1","20","CESAR","CIUDADES Y AGLOMERACIONES","OFICIAL","Universitario","PREGRADO","SOSTENIMIENTO","III","3"
"2,025","2025-2","Masculino","1","20","CESAR","CIUDADES Y AGLOMERACIONES","PRIVADO","Maestría","POSGRADO PAÍS","MATRICULA","I","1"
"2,025","2025-2","Masculino","1","20","CESAR","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","I","2"
"2,025","2025-2","Masculino","1","20","CESAR","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","II","7"
"2,025","2025-2","Masculino","1","20","CESAR","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","III","5"
"2,025","2025-2","Masculino","1","20","CESAR","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","2"
"2,025","2025-2","Masculino","1","20","CESAR","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","V","10"
"2,025","2025-2","Masculino","1","20","CESAR","INTERMEDIO","PRIVADO","Universitario","PREGRADO","MATRICULA","I","2"
"2,025","2025-2","Masculino","1","20","CESAR","INTERMEDIO","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","1"
"2,025","2025-2","Masculino","1","20","CESAR","INTERMEDIO","PRIVADO","Universitario","PREGRADO","MATRICULA","V","2"
"2,025","2025-2","Masculino","1","20","CESAR","RURAL","OFICIAL","Universitario","PREGRADO","SOSTENIMIENTO","III","6"
"2,025","2025-2","Masculino","1","20","CESAR","RURAL","PRIVADO","Universitario","PREGRADO","MATRICULA","I","2"
"2,025","2025-2","Masculino","1","20","CESAR","RURAL","PRIVADO","Universitario","PREGRADO","MATRICULA","II","4"
"2,025","2025-2","Masculino","1","20","CESAR","RURAL","PRIVADO","Universitario","PREGRADO","MATRICULA","IV","1"
"2,025","2025-2","Masculino","1","20","CESAR","RURAL DISPERSO","PRIVADO","Universitario","PREGRADO","MATRICULA","III","1"
"2,025","2025-2","Masculino","1","23","CÓRDOBA","CIUDADES Y AGLOMERACIONES","N/A","Educación continuada","CRÉDITO EXTERIOR","MATRICULA","II","2"
"2,025","2025-2","Masculino","1","23","CÓRDOBA","CIUDADES Y AGLOMERACIONES","OFICIAL","Universitario","PREGRADO","MATRICULA","I","1"
"2,025","2025-2","Masculino","1","23","CÓRDOBA","CIUDADES Y AGLOMERACIONES","OFICIAL","Universitario","PREGRADO","SOSTENIMIENTO","III","13"
"2,025","2025-2","Masculino","1","23","CÓRDOBA","CIUDADES Y AGLOMERACIONES","PRIVADO","Maestría","POSGRADO PAÍS","MATRICULA","II","1"
"2,025","2025-2","Masculino","1","23","CÓRDOBA","CIUDADES Y AGLOMERACIONES","PRIVADO","Maestría","POSGRADO PAÍS","MATRICULA","IV","1"
"2,025","2025-2","Masculino","1","23","CÓRDOBA","CIUDADES Y AGLOMERACIONES","PRIVADO","Tecnológico","PREGRADO","MATRICULA","I","3"
"2,025","2025-2","Masculino","1","23","CÓRDOBA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","I","21"
"2,025","2025-2","Masculino","1","23","CÓRDOBA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","II","6"
"2,025","2025-2","Masculino","1","23","CÓRDOBA","CIUDADES Y AGLOMERACIONES","PRIVADO","Universitario","PREGRADO","MATRICULA","III","11"
